eid,cid,et,tp,id
"7710776036307","5768068550080","Vehicle",,"10/06/2023"
"5235610803891","4351427486481","Property","29984.29","09/06/2023"
"2966893457537","2853812024890",,"42732.21","10/06/2023"
"6465592865263","457701619712","Property","20630.26","11/06/2023"
"3654507006467","6605681380088","Vehicle","35993.17","10/06/2023"
"8223718216793","8474982268084","Vehicle","1992.56","10/06/2023"
"893033750652","1771222507115","Property","4326.02","10/06/2023"
"9487787346448","607692250201","Property","16082.15","11/06/2023"
"929502397939","8171538116417","Bodily Injury","2830.65","09/06/2023"
"5885058783515","1123858145603","Vehicle","12847.87","10/06/2023"
"8218125910412","1818590186221","Incorrecto","20912.40",
"6346521984885","790230440682","Bodily Injury","7470.00","11/06/2023"
"823347028364","9101991887257","Bodily Injury","38388.19","09/06/2023"
"6754486355558","1768440291804",,"12582.13","09/06/2023"
"3509018376999","9541930587163",,"30699.65","11/06/2023"
"943149111895","7480235292179","Property","22715.42",
"6998010684240","1031123003017","Property",,"09/06/2023"
"9620552199474","363702124148","Property","28474.78","10/06/2023"
"683237656357","2588254264185",,"33533.42","10/06/2023"
"8289989312246","7378180729013","Property","43400.38","10/06/2023"
"5812141755330","9715490543116","Bodily Injury","28200.60","11/06/2023"
,"729686179724","Bodily Injury","48631.77","10/06/2023"
"6495771376732","2342547552727","Bodily Injury","41438.49","09/06/2023"
"3892896463107","3352239908360","Bodily Injury","28750.30","10/06/2023"
"6970328003113","5895236598335","Vehicle",,"10/06/2023"
"8960911508687","7670144997000","Property","13022.93","09/06/2023"
"7041795889720","3814088276605","Bodily Injury","49175.08","09/06/2023"
"3020144883882","469674568503","Property","20518.31","09/06/2023"
"629539547543","1741417759689","Property","10530.11","11/06/2023"
,"4131905483366","Bodily Injury","20776.76","10/06/2023"
"5572460957685","1100244309273","Property","4502.50","09/06/2023"
"6461564194137","323522739843","Vehicle","12028.12","10/06/2023"
"6604065868264","9300532762782","Bodily Injury","1964.84","10/06/2023"
"4955384153388","4927888449504","Vehicle","47343.41","11/06/2023"
"9902895627175","9569799445210","Vehicle","13080.94","09/06/2023"
"3783712457501","1112262592441","Vehicle","43585.89","09/06/2023"
"6684855584951","548259245471","Bodily Injury","6024.84","10/06/2023"
"878471886171","5840858701956","Bodily Injury","14877.19","10/06/2023"
"8288717607631","126738379399","Property","22613.80","11/06/2023"
"1241309519498","136907554345","Property","34709.23","10/06/2023"
"6760124710234","9071656876896","Property","46666.28","09/06/2023"
"1662664800325","9595798076419","Bodily Injury","15893.85",
"8197266941794","7270974451898","Bodily Injury","15268.56","11/06/2023"
"1780238781522","393598113240","Property","41765.07","10/06/2023"
"2487758782649","5400781807580","Property","7767.79","11/06/2023"
,"2999439883940","Vehicle","22094.30",
"4740248061337","7311584337867","Vehicle","2188.07","09/06/2023"
"6688840445430","404915380759","Vehicle",,"11/06/2023"
"6443497100618","4744948706770",,"26717.62","09/06/2023"
"302364253502","2572691058356","Vehicle","29807.35","10/06/2023"
"307043883056","6625428545438","Bodily Injury","30373.61","11/06/2023"
"2736839950800","3963477494365","Property","6780.68","11/06/2023"
"5643127815956","1094379162150",,"48918.93","09/06/2023"
"4498015404316","4099273125958","Vehicle","47753.12","11/06/2023"
"116762717945","2193496940093","Bodily Injury","44944.90","09/06/2023"
"1494368836926","9075914958957","Vehicle","42212.56","11/06/2023"
"9862506245157","2505342215639","Bodily Injury","2277.04","10/06/2023"
"8864755779212","3820453108556","Property","10768.92","09/06/2023"
"600230658659","1008053874743","Vehicle","15429.40","10/06/2023"
"1510028948410","8885045961362","Property","40090.11","10/06/2023"
"9428767671990","5880560788896","Property","47257.06","09/06/2023"
,"5949585157691","Bodily Injury","17102.22","09/06/2023"
,"5218936491829","Vehicle","22224.97","09/06/2023"
"7310543518607","2303592921944",,"42771.61","09/06/2023"
,"6117561201587","Property","27035.89","10/06/2023"
"4095021221913","9065672861110","Bodily Injury",,"10/06/2023"
"5981490793630","7498597293998","Vehicle","9183.79","11/06/2023"
"1030651566903","2028961002700","Bodily Injury","14713.66","10/06/2023"
"9584130493193","1567968483011","Property","41709.42","10/06/2023"
"2256021984858","3274951675020","Vehicle","11670.29","11/06/2023"
"9635730949819","9478851710358","Bodily Injury","36010.07","10/06/2023"
"6218545796193","1340901579441",,"39128.24","09/06/2023"
"3346065403153","7837743698220","Property","8433.07","11/06/2023"
,"3674238311231","Bodily Injury","28793.28","10/06/2023"
"8702154986249","5969069344410","Property","29925.01","09/06/2023"
"2160941998417","9293420870337","Property","31164.41",
"3170398983381","9963837492845","Property",,"10/06/2023"
"9533504724709","1633820404114","Bodily Injury","8354.86","09/06/2023"
"7952610352581","4001762010888","Bodily Injury",,"10/06/2023"
"6387280639152","3489469016800","Property","32308.01","09/06/2023"
"8681614659691","8886882919523","Property","219.92","09/06/2023"
"2340979056593","9883713524645","Bodily Injury","40077.63","11/06/2023"
"7866220065196","5198420442161","Bodily Injury","33680.55","10/06/2023"
"9039752398987","1965432019489","Vehicle","19128.50","11/06/2023"
"5024672401894","1842314578254","Property","8594.31","09/06/2023"
"5163642458751","5998487099038","Property","8631.37","11/06/2023"
"9705248833481","7984664347231","Property","43031.85","11/06/2023"
"8633819645003","2379610610308","Bodily Injury",,"11/06/2023"
"3401068186270","6017788067978",,"6665.80","09/06/2023"
"5562890030997","9142824039933","Bodily Injury","2125.61","09/06/2023"
"5772866986099","288949128809","Vehicle","16543.55","10/06/2023"
"2074149440368","5264909886746","Bodily Injury","17287.13","11/06/2023"
"9159989216480","8432095715375","Property","20148.11",
"6280808534907","8987332075349","Bodily Injury","28174.91","10/06/2023"
"9218381216053","2772827416656","Vehicle","19881.42","09/06/2023"
"929502319468","2934089623791","Property","26784.81","09/06/2023"
"6697507801153","8781011079873","Property",,"09/06/2023"
"6540642881455","7466405708585","Bodily Injury","22481.02","10/06/2023"
"5481319888562","6473765062121","Property","29395.53","09/06/2023"
"3158441150461","2229637076182","Bodily Injury","35050.31","11/06/2023"
"3053612399539","9500631277719","Bodily Injury","46390.52","09/06/2023"
"9914157504416","1993695307111","Bodily Injury","37833.43","09/06/2023"
"9328139591035","1801124708119","Vehicle","14851.19","11/06/2023"
"3973382527455","9162708938681","Bodily Injury","15387.68","09/06/2023"
"5117551810622","3672500085987","Vehicle","18589.13","09/06/2023"
"9408155935144","4999358827526","Vehicle","31237.17","11/06/2023"
,"8070405303725","Bodily Injury","46064.84","11/06/2023"
"4034980022602","6310436019941","Property","10340.82","10/06/2023"
"7781387253599","9616039662976","Vehicle","25261.31","09/06/2023"
"5028617939855","2516530247215","Vehicle","39077.15",
"3256237224851","9784097872430","Bodily Injury","29514.38","10/06/2023"
"1130202934747","5103052081121","Property","23810.63","09/06/2023"
"2505493944405","6990888844403","Property","10563.73","09/06/2023"
"8004503652250","8364513391834","Bodily Injury","18620.63",
"9507618573538","588769418962",,"4721.53","10/06/2023"
"8921014901676","6504157409358","Vehicle","11569.91","09/06/2023"
"4306513683030","7837490364521",,"18176.34","09/06/2023"
"9412191588782","6453926231406",,"23277.76","11/06/2023"
"512285545591","289491343056","Vehicle","22330.02","10/06/2023"
"2030465962568","1403391894790","Property","37565.12","11/06/2023"
"3096246490007","7236536140883","Property","21888.40","09/06/2023"
"9042297918807","2263599631141","Vehicle","7090.95","11/06/2023"
"880783652180","5728857871009","Vehicle","14590.09","10/06/2023"
"3186157145268","909219744978","Bodily Injury",,"10/06/2023"
"1180447703053","4387934589879","Vehicle","28390.75","11/06/2023"
"2274145948580","3681506320638","Vehicle","22076.06","11/06/2023"
"5038490374135","3501944786412","Property","42516.34",
"3450116403603","897695757816","Property","3841.22","10/06/2023"
"5600477970865","9900254697561","Vehicle","41870.37","11/06/2023"
"3991689957652","5318843293430","Bodily Injury","16434.55","10/06/2023"
"3512985744742","2752508235838","Vehicle","45089.55","11/06/2023"
"8353055058924","5329761250307","Vehicle","17239.90","09/06/2023"
"8205796799727","9120030746971","Vehicle","26255.51","11/06/2023"
"8395945199754","4645042864828","Bodily Injury","22447.53",
"121271573598","210293118225","Bodily Injury","41705.32","10/06/2023"
"4350365461767","6286610146921",,"14516.31","10/06/2023"
"2401004789033","6206545905989","Property","47503.44","09/06/2023"
"9806963354894","5124433968830","Vehicle",,"11/06/2023"
"864373021163","1431128810984","Property","11613.89","09/06/2023"
"1569469648862","3853584999899","Bodily Injury","7691.62","09/06/2023"
"3452776051909","8093019043432","Vehicle","31857.21","11/06/2023"
"8795867007877","1648310351616","Property",,"11/06/2023"
"9183786349744","626007351076","Property","39273.39","09/06/2023"
"4069780122117","450426390078","Vehicle","9683.16","10/06/2023"
"9334801086192","6094603775096",,"9650.33","10/06/2023"
,"5708943640984","Bodily Injury","25583.15","10/06/2023"
"2858474916801","5676963741289","Bodily Injury","32415.67","10/06/2023"
"4373480560828","6821363729321","Bodily Injury","42676.65","10/06/2023"
"1488507769548","9839901274246","Property","43445.34","11/06/2023"
"2655247304589","5937117558097","Bodily Injury","18552.84","10/06/2023"
"6934617601035","4016092127724","Vehicle","11203.62","09/06/2023"
"7021520881982","509439180499","Bodily Injury","48487.02","10/06/2023"
"8774237300349","3162259896485","Vehicle","17059.03",
"6989252953009","2742050475228","Vehicle","23451.10","09/06/2023"
"9953230405335","3260405004981","Bodily Injury","41906.53","09/06/2023"
"2482536741209","4087485729184","Property","10381.56","09/06/2023"
,"2479349441180","Property","17865.25","11/06/2023"
"5529224877845","5745129350644",,"33183.46","11/06/2023"
"9401109475929","3200357825212","Property","27311.91","10/06/2023"
"1214389977806","1616973149467","Vehicle","21701.05","11/06/2023"
"2092743784424","9688849221933","Bodily Injury","19857.90","09/06/2023"
"3337548654203","1606640565823","Bodily Injury","7527.04","10/06/2023"
"955882047131","2636262835776","Property","28497.16","09/06/2023"
"3022484343757","3583431377108","Bodily Injury","31249.87","10/06/2023"
"9164785889817","3152446086361","Bodily Injury","46479.56","11/06/2023"
"350996574217","6465554365820",,"24283.09","10/06/2023"
"1474723674733","8836575389930","Vehicle","12843.18","10/06/2023"
"8807147114494","3491731771736","Bodily Injury","34378.66","10/06/2023"
"9276601787099","1508168944835","Vehicle","27637.43","11/06/2023"
"5210874740145","683966167638","Property","31515.07","10/06/2023"
"591127441864","1393657536658","Property","4422.42","09/06/2023"
"2118296789980","9290885486507","Property","19262.01","11/06/2023"
"4863088092519","5399030255699","Property","38050.28","09/06/2023"
"4639718379055","5070810379084","Bodily Injury","20436.84","11/06/2023"
"2240826254978","9252227797820","Vehicle","47338.16","11/06/2023"
"7994283264637","950491074788","Vehicle","15275.91","10/06/2023"
"108380267929","2160617840537","Bodily Injury","16497.36","10/06/2023"
"5214584183842","4499730504099","Property","33681.54","10/06/2023"
"7348994472564","5206304259187","Property","11203.09","11/06/2023"
"128649981014","8798916076839","Property","9779.75","10/06/2023"
,"919347781699","Property","35679.66","09/06/2023"
"2316782575108","7362426012635","Property","14528.24","11/06/2023"
"1752253414201","6220183206347","Vehicle","14865.91","10/06/2023"
"9935903916976","1030486325895","Property","48012.43","11/06/2023"
"7756891197086","1237382132288","Bodily Injury","30078.01","10/06/2023"
"1463198507422","4733079936550","Property","46777.42","09/06/2023"
"6780880481577","5030512213440","Vehicle","15666.82","09/06/2023"
"6594495007189","1337631107085","Property","9563.97","11/06/2023"
"9013562994278","2844743373517","Vehicle","11121.80","11/06/2023"
"7346613091813","3603182139666","Bodily Injury","10081.20","10/06/2023"
"7957325435068","3823423843330","Property",,"09/06/2023"
"9289944732942","849649356881","Property","11569.48","11/06/2023"
"2105231426226","5955996258732","Vehicle","25315.76","11/06/2023"
"441809665515","248513417091","Vehicle","17147.00","11/06/2023"
"2964650745448","3435156795452","Vehicle","24234.68","10/06/2023"
"3396042521379","7410197329350","Bodily Injury","13271.49","11/06/2023"
"8735705538955","8258988927079","Property","9084.76","11/06/2023"
"6717936107741","1177755562699","Property","44704.34","09/06/2023"
"7937139266348","5860739771399","Property","18575.46","11/06/2023"
"6014535192825","341442507023","Vehicle","38744.98","10/06/2023"
"4448465011183","5734671712036","Property","46884.62","09/06/2023"
"4800658707055","7634136021217","Incorrecto","9967.13","10/06/2023"
"1106747075250","1468221266699","Bodily Injury","10553.24","09/06/2023"
"7083537547475","7292968150726","Property","43846.25","10/06/2023"
"7859377455829","257515439858","Bodily Injury","13354.69","11/06/2023"
"8352381153268","265873238341","Bodily Injury","7563.52","10/06/2023"
"2948765468066","8501324623544","Vehicle","43008.17","09/06/2023"
"663387337841","822142759963","Bodily Injury","20146.58","11/06/2023"
"2501015653426","9615718484599","Property","38121.22","11/06/2023"
"7983629355049","9731974602940","Property","18470.29","11/06/2023"
"6746186262599","1046325254577","Vehicle","44119.79","10/06/2023"
"9509658834819","7764476675423","Bodily Injury","2656.12","09/06/2023"
"1613822749666","2934089623791","Vehicle","40233.05","10/06/2023"
"3495696923701","7088356663379","Vehicle","23650.72","10/06/2023"
"7541049021619","465051843281","Property","25559.85",
"4635799473346","6710586417916","Bodily Injury","36425.83","10/06/2023"
"6717598366299","5463574059797","Vehicle","26388.11","09/06/2023"
"6931982544071","3558205714955","Vehicle","46492.66","11/06/2023"
"6622355475460","3829244648464","Vehicle","18915.97","09/06/2023"
"7128846746924","9860464374800","Property","49662.21","10/06/2023"
"3900344123469","8662975096656","Property","23190.50","09/06/2023"
"3505360536199","5909297795379","Property","39923.75","11/06/2023"
"4018304593347","1151382422248","Bodily Injury","37016.24","09/06/2023"
